mgi_symbol	gene_id	gene_name
Nktr	ENSMUSG00000032525	NKTR
Nkx1-1	ENSMUSG00000029112	NKX1-1
Nkx1-2	ENSMUSG00000048528	NKX1-2
Nkx2-1	ENSMUSG00000001496	NKX2-1
Nkx2-2	ENSMUSG00000027434	NKX2-2
Nkx2-3	ENSMUSG00000044220	NKX2-3
Nkx2-4	ENSMUSG00000054160	NKX2-4
Nkx2-5	ENSMUSG00000015579	NKX2-5
Nkx2-6	ENSMUSG00000044186	NKX2-6
Nkx2-9	ENSMUSG00000058669	NKX2-8
Nkx3-1	ENSMUSG00000022061	NKX3-1
Nkx3-2	ENSMUSG00000049691	NKX3-2
Nkx6-1	ENSMUSG00000035187	NKX6-1
Nkx6-2	ENSMUSG00000041309	NKX6-2
Nkx6-3	ENSMUSG00000063672	NKX6-3
Nle1	ENSMUSG00000020692	NLE1
Nlgn1	ENSMUSG00000063887	NLGN1
Nlgn2	ENSMUSG00000051790	NLGN2
Nlgn3	ENSMUSG00000031302	NLGN3
Nlk	ENSMUSG00000017376	NLK
Nln	ENSMUSG00000021710	NLN
Nlrc3	ENSMUSG00000049871	NLRC3
Nlrc4	ENSMUSG00000039193	NLRC4
Nlrc5	ENSMUSG00000074151	NLRC5
Nlrp10	ENSMUSG00000049709	NLRP10
Nlrp12	ENSMUSG00000078817	NLRP12
Nlrp14	ENSMUSG00000016626	NLRP14
Nlrp1a	ENSMUSG00000069830	NLRP1
Nlrp1b	ENSMUSG00000070390	NLRP1
Nlrp2	ENSMUSG00000035177	NLRP2
Nlrp3	ENSMUSG00000032691	NLRP3
Nlrp4a	ENSMUSG00000040601	NLRP4
Nlrp4b	ENSMUSG00000034087	NLRP4
Nlrp4c	ENSMUSG00000034690	NLRP4
Nlrp4e	ENSMUSG00000045693	NLRP4
Nlrp4f	ENSMUSG00000032999	NLRP4
Nlrp5	ENSMUSG00000015721	NLRP5
Nlrp6	ENSMUSG00000038745	NLRP6
Nlrp9a	ENSMUSG00000054102	NLRP9
Nlrp9b	ENSMUSG00000060508	NLRP9
Nlrp9c	ENSMUSG00000040614	NLRP9
Nlrx1	ENSMUSG00000032109	NLRX1
Nmb	ENSMUSG00000025723	NMB
Nmbr	ENSMUSG00000019865	NMBR
Nmd3	ENSMUSG00000027787	NMD3
Nme1	ENSMUSG00000037601	NME1
Nme2	ENSMUSG00000020857	NME2
Nme3	ENSMUSG00000073435	NME3
Nme4	ENSMUSG00000024177	NME4
Nme5	ENSMUSG00000035984	NME5
Nme6	ENSMUSG00000032478	NME6
Nme7	ENSMUSG00000026575	NME7
Nme8	ENSMUSG00000041138	NME8
Nme9	ENSMUSG00000046242	NME9
Nmi	ENSMUSG00000026946	NMI
Nmnat1	ENSMUSG00000028992	NMNAT1
Nmnat2	ENSMUSG00000042751	NMNAT2
Nmnat3	ENSMUSG00000032456	NMNAT3
Nmral1	ENSMUSG00000063445	NMRAL1
Nmrk1	ENSMUSG00000037847	NMRK1
Nmrk2	ENSMUSG00000004939	NMRK2
Nms	ENSMUSG00000067604	NMS
Nmt1	ENSMUSG00000020936	NMT1
Nmt2	ENSMUSG00000026643	NMT2
Nmu	ENSMUSG00000029236	NMU
Nmur1	ENSMUSG00000026237	NMUR1
Nmur2	ENSMUSG00000037393	NMUR2
Nnmt	ENSMUSG00000032271	NNMT
Nnt	ENSMUSG00000116207	NNT
Nnt	ENSMUSG00000025453	NNT
Noa1	ENSMUSG00000036285	NOA1
Nob1	ENSMUSG00000003848	NOB1
Nobox	ENSMUSG00000029736	NOBOX
Noc2l	ENSMUSG00000095567	NOC2L
Noc3l	ENSMUSG00000024999	NOC3L
Noc4l	ENSMUSG00000033294	NOC4L
Noct	ENSMUSG00000023087	NOCT
Nod1	ENSMUSG00000038058	NOD1
Nod2	ENSMUSG00000055994	NOD2
Nodal	ENSMUSG00000037171	NODAL
Nog	ENSMUSG00000048616	NOG
Nol10	ENSMUSG00000061458	NOL10
Nol11	ENSMUSG00000018433	NOL11
Nol12	ENSMUSG00000033099	NOL12
Nol3	ENSMUSG00000014776	NOL3
Nol4	ENSMUSG00000041923	NOL4
Nol4l	ENSMUSG00000061411	NOL4L
Nol6	ENSMUSG00000028430	NOL6
Nol7	ENSMUSG00000063200	NOL7
Nol8	ENSMUSG00000021392	NOL8
Nol9	ENSMUSG00000028948	NOL9
Nolc1	ENSMUSG00000015176	NOLC1
Nom1	ENSMUSG00000001569	NOM1
Nomo1	ENSMUSG00000030835	NOMO1
Nomo1	ENSMUSG00000030835	NOMO2
Nomo1	ENSMUSG00000030835	NOMO3
Nono	ENSMUSG00000031311	NONO
Nop10	ENSMUSG00000027133	NOP10
Nop14	ENSMUSG00000036693	NOP14
Nop16	ENSMUSG00000025869	NOP16
Nop2	ENSMUSG00000038279	NOP2
Nop53	ENSMUSG00000041560	NOP53
Nop56	ENSMUSG00000027405	NOP56
Nop58	ENSMUSG00000026020	NOP58
Nop9	ENSMUSG00000019297	NOP9
Nopchap1	ENSMUSG00000020255	NOPCHAP1
Nos1	ENSMUSG00000029361	NOS1
Nos1ap	ENSMUSG00000038473	NOS1AP
Nos2	ENSMUSG00000020826	NOS2
Nos3	ENSMUSG00000028978	NOS3
Nosip	ENSMUSG00000003421	NOSIP
Nostrin	ENSMUSG00000034738	NOSTRIN
Notch1	ENSMUSG00000026923	NOTCH1
Notch2	ENSMUSG00000027878	NOTCH2
Notch3	ENSMUSG00000038146	NOTCH3
Noto	ENSMUSG00000068302	NOTO
Notum	ENSMUSG00000042988	NOTUM
Nova1	ENSMUSG00000021047	NOVA1
Nova2	ENSMUSG00000030411	NOVA2
Nox1	ENSMUSG00000031257	NOX1
Nox3	ENSMUSG00000023802	NOX3
Nox4	ENSMUSG00000030562	NOX4
Noxa1	ENSMUSG00000036805	NOXA1
Noxo1	ENSMUSG00000019320	NOXO1
Noxred1	ENSMUSG00000072919	NOXRED1
Npas1	ENSMUSG00000001988	NPAS1
Npas2	ENSMUSG00000026077	NPAS2
Npas3	ENSMUSG00000021010	NPAS3
Npas4	ENSMUSG00000045903	NPAS4
Npat	ENSMUSG00000033054	NPAT
Npb	ENSMUSG00000044034	NPB
Npbwr1	ENSMUSG00000033774	NPBWR1
Npc1	ENSMUSG00000024413	NPC1
Npc1l1	ENSMUSG00000020447	NPC1L1
Npc2	ENSMUSG00000021242	NPC2
Npdc1	ENSMUSG00000015094	NPDC1
Npepl1	ENSMUSG00000039263	NPEPL1
Npepps	ENSMUSG00000001441	NPEPPS
Npff	ENSMUSG00000023052	NPFF
Npffr1	ENSMUSG00000020090	NPFFR1
Npffr2	ENSMUSG00000035528	NPFFR2
Nphp1	ENSMUSG00000027378	NPHP1
Nphp3	ENSMUSG00000032558	NPHP3-ACAD11
Nphp3	ENSMUSG00000032558	NPHP3
Nphp4	ENSMUSG00000039577	NPHP4
Nphs1	ENSMUSG00000006649	NPHS1
Nphs2	ENSMUSG00000026602	NPHS2
Npl	ENSMUSG00000042684	NPL
Nploc4	ENSMUSG00000039703	NPLOC4
Npm2	ENSMUSG00000047911	NPM2
Npm3	ENSMUSG00000056209	NPM3
Npnt	ENSMUSG00000040998	NPNT
Nppa	ENSMUSG00000041616	NPPA
Nppb	ENSMUSG00000029019	NPPB
Nppc	ENSMUSG00000026241	NPPC
Npr1	ENSMUSG00000027931	NPR1
Npr2	ENSMUSG00000028469	NPR2
Npr3	ENSMUSG00000022206	NPR3
Nprl2	ENSMUSG00000010057	NPRL2
Nprl3	ENSMUSG00000020289	NPRL3
Nps	ENSMUSG00000073804	NPS
Npsr1	ENSMUSG00000043659	NPSR1
Nptn	ENSMUSG00000032336	NPTN
Nptx1	ENSMUSG00000025582	NPTX1
Nptx2	ENSMUSG00000059991	NPTX2
Nptxr	ENSMUSG00000022421	NPTXR
Npvf	ENSMUSG00000029831	NPVF
Npw	ENSMUSG00000071230	NPW
Npy	ENSMUSG00000029819	NPY
Npy1r	ENSMUSG00000036437	NPY1R
Npy2r	ENSMUSG00000028004	NPY2R
Npy4r	ENSMUSG00000048337	NPY4R2
Npy4r	ENSMUSG00000048337	NPY4R
Npy5r	ENSMUSG00000044014	NPY5R
Nqo1	ENSMUSG00000003849	NQO1
Nqo2	ENSMUSG00000046949	NQO2
Nr0b1	ENSMUSG00000025056	NR0B1
Nr0b2	ENSMUSG00000037583	NR0B2
Nr1d1	ENSMUSG00000020889	NR1D1
Nr1d2	ENSMUSG00000021775	NR1D2
Nr1h2	ENSMUSG00000060601	NR1H2
Nr1h3	ENSMUSG00000002108	NR1H3
Nr1h4	ENSMUSG00000047638	NR1H4
Nr1i2	ENSMUSG00000022809	NR1I2
Nr1i3	ENSMUSG00000005677	NR1I3
Nr2c1	ENSMUSG00000005897	NR2C1
Nr2c2	ENSMUSG00000005893	NR2C2
Nr2c2ap	ENSMUSG00000071078	NR2C2AP
Nr2e1	ENSMUSG00000019803	NR2E1
Nr2e3	ENSMUSG00000032292	NR2E3
Nr2f1	ENSMUSG00000069171	NR2F1
Nr2f2	ENSMUSG00000030551	NR2F2
Nr2f6	ENSMUSG00000002393	NR2F6
Nr3c1	ENSMUSG00000024431	NR3C1
Nr3c2	ENSMUSG00000031618	NR3C2
Nr4a1	ENSMUSG00000023034	NR4A1
Nr4a2	ENSMUSG00000026826	NR4A2
Nr4a3	ENSMUSG00000028341	NR4A3
Nr5a1	ENSMUSG00000026751	NR5A1
Nr5a2	ENSMUSG00000026398	NR5A2
Nr6a1	ENSMUSG00000063972	NR6A1
Nrap	ENSMUSG00000049134	NRAP
Nrarp	ENSMUSG00000078202	NRARP
Nras	ENSMUSG00000027852	NRAS
Nrbf2	ENSMUSG00000075000	NRBF2
Nrbp1	ENSMUSG00000029148	NRBP1
Nrbp2	ENSMUSG00000075590	NRBP2
Nrcam	ENSMUSG00000020598	NRCAM
Nrd1	ENSMUSG00000053510	NRDC
Nrde2	ENSMUSG00000021179	NRDE2
Nrep	ENSMUSG00000042834	NREP
Nrf1	ENSMUSG00000058440	NRF1
Nrg1	ENSMUSG00000118541	NRG1
Nrg1	ENSMUSG00000062991	NRG1
Nrg2	ENSMUSG00000060275	NRG2
Nrg3	ENSMUSG00000041014	NRG3
Nrg4	ENSMUSG00000032311	NRG4
Nrgn	ENSMUSG00000053310	NRGN
Nrip1	ENSMUSG00000048490	NRIP1
Nrip2	ENSMUSG00000001520	NRIP2
Nrip3	ENSMUSG00000034825	NRIP3
Nrk	ENSMUSG00000052854	NRK
Nrl	ENSMUSG00000040632	NRL
Nrm	ENSMUSG00000059791	NRM
Nrn1	ENSMUSG00000039114	NRN1
Nrn1l	ENSMUSG00000044287	NRN1L
Nrp1	ENSMUSG00000025810	NRP1
Nrp2	ENSMUSG00000025969	NRP2
Nrros	ENSMUSG00000052384	NRROS
Nrsn1	ENSMUSG00000048978	NRSN1
Nrsn2	ENSMUSG00000059361	NRSN2
Nrtn	ENSMUSG00000039481	NRTN
Nrxn1	ENSMUSG00000024109	NRXN1
Nrxn2	ENSMUSG00000033768	NRXN2
Nrxn3	ENSMUSG00000066392	NRXN3
Nsa2	ENSMUSG00000060739	NSA2
Nscme3l	ENSMUSG00000100937	NSMCE3
Nsd1	ENSMUSG00000021488	NSD1
Nsd2	ENSMUSG00000057406	NSD2
Nsd3	ENSMUSG00000054823	NSD3
Nsdhl	ENSMUSG00000031349	NSDHL
Nsf	ENSMUSG00000034187	NSF
Nsfl1c	ENSMUSG00000027455	NSFL1C
Nsg1	ENSMUSG00000029126	NSG1
Nsg2	ENSMUSG00000020297	NSG2
Nsl1	ENSMUSG00000062510	NSL1
Nsmaf	ENSMUSG00000028245	NSMAF
Nsmce1	ENSMUSG00000030750	NSMCE1
Nsmce2	ENSMUSG00000059586	NSMCE2
Nsmce3	ENSMUSG00000070520	NSMCE3
Nsmce4a	ENSMUSG00000040331	NSMCE4A
Nsmf	ENSMUSG00000006476	NSMF
Nsrp1	ENSMUSG00000037958	NSRP1
Nsun2	ENSMUSG00000021595	NSUN2
Nsun3	ENSMUSG00000050312	NSUN3
Nsun5	ENSMUSG00000000916	NSUN5
Nsun6	ENSMUSG00000026707	NSUN6
Nsun7	ENSMUSG00000029206	NSUN7
Nt5c	ENSMUSG00000020736	NT5C
Nt5c1a	ENSMUSG00000054958	NT5C1A
Nt5c1b	ENSMUSG00000020622	NT5C1B
Nt5c1b	ENSMUSG00000020622	NT5C1B-RDH14
Nt5c2	ENSMUSG00000025041	NT5C2
Nt5c3	ENSMUSG00000029780	NT5C3A
Nt5c3b	ENSMUSG00000017176	NT5C3B
Nt5dc1	ENSMUSG00000039480	NT5DC1
Nt5dc2	ENSMUSG00000071547	NT5DC2
Nt5dc3	ENSMUSG00000054027	NT5DC3
Nt5e	ENSMUSG00000032420	NT5E
Nt5m	ENSMUSG00000032615	NT5M
Ntan1	ENSMUSG00000022681	NTAN1
Ntf3	ENSMUSG00000049107	NTF3
Ntf5	ENSMUSG00000074121	NTF4
Nthl1	ENSMUSG00000041429	NTHL1
Ntm	ENSMUSG00000059974	NTM
Ntmt1	ENSMUSG00000026857	NTMT1
Ntn1	ENSMUSG00000020902	NTN1
Ntn3	ENSMUSG00000117406	NTN3
Ntn4	ENSMUSG00000020019	NTN4
Ntn5	ENSMUSG00000070564	NTN5
Ntng1	ENSMUSG00000059857	NTNG1
Ntng2	ENSMUSG00000035513	NTNG2
Ntpcr	ENSMUSG00000031851	NTPCR
Ntrk1	ENSMUSG00000028072	NTRK1
Ntrk2	ENSMUSG00000055254	NTRK2
Ntrk3	ENSMUSG00000059146	NTRK3
Nts	ENSMUSG00000019890	NTS
Ntsr1	ENSMUSG00000027568	NTSR1
Ntsr2	ENSMUSG00000020591	NTSR2
Nuak1	ENSMUSG00000020032	NUAK1
Nuak2	ENSMUSG00000009772	NUAK2
Nub1	ENSMUSG00000028954	NUB1
Nubp1	ENSMUSG00000022503	NUBP1
Nubp2	ENSMUSG00000039183	NUBP2
Nubpl	ENSMUSG00000035142	NUBPL
Nucb1	ENSMUSG00000030824	NUCB1
Nucb2	ENSMUSG00000030659	NUCB2
Nucks1	ENSMUSG00000026434	NUCKS1
Nudc	ENSMUSG00000028851	NUDC
Nudcd1	ENSMUSG00000038736	NUDCD1
Nudcd2	ENSMUSG00000020328	NUDCD2
Nudcd3	ENSMUSG00000053838	NUDCD3
Nudt1	ENSMUSG00000036639	NUDT1
Nudt10	ENSMUSG00000073293	NUDT11
Nudt11	ENSMUSG00000073295	NUDT11
Nudt12	ENSMUSG00000024228	NUDT12
Nudt13	ENSMUSG00000021809	NUDT13
Nudt14	ENSMUSG00000002804	NUDT14
Nudt15	ENSMUSG00000033405	NUDT15
Nudt16	ENSMUSG00000032565	NUDT16
Nudt16l1	ENSMUSG00000022516	NUDT16L1
Nudt16l2	ENSMUSG00000032566	NUDT16
Nudt17	ENSMUSG00000028100	NUDT17
Nudt18	ENSMUSG00000045211	NUDT18
Nudt19	ENSMUSG00000034875	NUDT19
Nudt2	ENSMUSG00000028443	NUDT2
Nudt21	ENSMUSG00000031754	NUDT21
Nudt22	ENSMUSG00000037349	NUDT22
Nudt3	ENSMUSG00000024213	NUDT3
Nudt4	ENSMUSG00000020029	NUDT4B
Nudt4	ENSMUSG00000020029	NUDT4
Nudt5	ENSMUSG00000025817	NUDT5
Nudt6	ENSMUSG00000050174	NUDT6
Nudt7	ENSMUSG00000031767	NUDT7
Nudt9	ENSMUSG00000029310	NUDT9
Nuf2	ENSMUSG00000026683	NUF2
Nufip1	ENSMUSG00000022009	NUFIP1
Nufip2	ENSMUSG00000037857	NUFIP2
Nuggc	ENSMUSG00000061356	NUGGC
Numa1	ENSMUSG00000066306	NUMA1
Numb	ENSMUSG00000021224	NUMB
Numbl	ENSMUSG00000063160	NUMBL
Nup107	ENSMUSG00000052798	NUP107
Nup133	ENSMUSG00000039509	NUP133
Nup153	ENSMUSG00000021374	NUP153
Nup155	ENSMUSG00000022142	NUP155
Nup160	ENSMUSG00000051329	NUP160
Nup188	ENSMUSG00000052533	NUP188
Nup205	ENSMUSG00000038759	NUP205
Nup210	ENSMUSG00000030091	NUP210
Nup210l	ENSMUSG00000027939	NUP210L
Nup214	ENSMUSG00000001855	NUP214
Nup35	ENSMUSG00000026999	NUP35
Nup37	ENSMUSG00000035351	NUP37
Nup43	ENSMUSG00000040034	NUP43
Nup50	ENSMUSG00000016619	NUP50
Nup54	ENSMUSG00000034826	NUP54
Nup62	ENSMUSG00000109511	NUP62
Nup62cl	ENSMUSG00000072944	NUP62CL
Nup85	ENSMUSG00000020739	NUP85
Nup88	ENSMUSG00000040667	NUP88
Nup93	ENSMUSG00000032939	NUP93
Nup98	ENSMUSG00000063550	NUP98
Nupl1	ENSMUSG00000063895	NUP58
Nupl2	ENSMUSG00000048439	NUP42
Nupr1	ENSMUSG00000030717	NUPR1
Nupr1l	ENSMUSG00000095789	NUPR2
Nus1	ENSMUSG00000023068	NUS1
Nusap1	ENSMUSG00000027306	NUSAP1
Nutf2	ENSMUSG00000008450	NUTF2
Nutf2-ps1	ENSMUSG00000071497	NUTF2
Nutm1	ENSMUSG00000041358	NUTM1
Nutm2	ENSMUSG00000071909	NUTM2G
Nutm2	ENSMUSG00000071909	NUTM2E
Nutm2	ENSMUSG00000071909	NUTM2A
Nutm2	ENSMUSG00000071909	NUTM2D
Nutm2	ENSMUSG00000071909	NUTM2F
Nutm2	ENSMUSG00000071909	NUTM2B
Nvl	ENSMUSG00000026516	NVL
Nwd1	ENSMUSG00000048148	NWD1
Nwd2	ENSMUSG00000090061	NWD2
Nxf1	ENSMUSG00000010097	NXF1
Nxf2	ENSMUSG00000009941	NXF2
Nxf2	ENSMUSG00000009941	NXF2B
Nxf3	ENSMUSG00000057000	NXF3
Nxf7	ENSMUSG00000031410	NXF2
Nxf7	ENSMUSG00000031410	NXF2B
Nxn	ENSMUSG00000020844	NXN
Nxnl1	ENSMUSG00000034829	NXNL1
Nxnl2	ENSMUSG00000021396	NXNL2
Nxpe2	ENSMUSG00000032028	NXPE2
Nxpe3	ENSMUSG00000075033	NXPE3
Nxpe4	ENSMUSG00000044229	NXPE4
Nxph1	ENSMUSG00000046178	NXPH1
Nxph2	ENSMUSG00000069132	NXPH2
Nxph3	ENSMUSG00000046719	NXPH3
Nxph4	ENSMUSG00000040258	NXPH4
Nxt1	ENSMUSG00000036992	NXT1
Nxt2	ENSMUSG00000042271	NXT2
Nyap1	ENSMUSG00000045348	NYAP1
Nyap2	ENSMUSG00000054976	NYAP2
Nynrin	ENSMUSG00000075592	NYNRIN
Nyx	ENSMUSG00000051228	NYX
Oaf	ENSMUSG00000032014	OAF
Oard1	ENSMUSG00000040771	OARD1
Oas1a	ENSMUSG00000052776	OAS1
Oas1b	ENSMUSG00000029605	OAS1
Oas1c	ENSMUSG00000001166	OAS1
Oas1d	ENSMUSG00000032623	OAS1
Oas1e	ENSMUSG00000066867	OAS1
Oas1f	ENSMUSG00000053765	OAS1
Oas1g	ENSMUSG00000066861	OAS1
Oas1h	ENSMUSG00000001168	OAS1
Oas2	ENSMUSG00000032690	OAS2
Oas3	ENSMUSG00000032661	OAS3
Oasl1	ENSMUSG00000041827	OASL
Oat	ENSMUSG00000030934	OAT
Oaz1	ENSMUSG00000035242	OAZ1
Oaz2	ENSMUSG00000040652	OAZ2
Oaz3	ENSMUSG00000028141	OAZ3
Obi1	ENSMUSG00000022120	OBI1
Obp2a	ENSMUSG00000062061	OBP2A
Obp2a	ENSMUSG00000062061	OBP2B
Obp2b	ENSMUSG00000079539	OBP2A
Obp2b	ENSMUSG00000079539	OBP2B
Obscn	ENSMUSG00000061462	OBSCN
Obsl1	ENSMUSG00000026211	OBSL1
Oc90	ENSMUSG00000015001	OC90
Oca2	ENSMUSG00000030450	OCA2
Ocel1	ENSMUSG00000002396	OCEL1
Ociad1	ENSMUSG00000029152	OCIAD1
Ociad2	ENSMUSG00000029153	OCIAD2
Ocln	ENSMUSG00000021638	OCLN
Ocm	ENSMUSG00000029618	OCM2
Ocm	ENSMUSG00000029618	OCM
Ocrl	ENSMUSG00000001173	OCRL
Ocstamp	ENSMUSG00000027670	OCSTAMP
Odad2	ENSMUSG00000061802	ODAD2
Odad3	ENSMUSG00000039632	ODAD3
Odad4	ENSMUSG00000006784	ODAD4
Odam	ENSMUSG00000009580	ODAM
Odaph	ENSMUSG00000096035	ODAPH
Odc1	ENSMUSG00000011179	ODC1
Odf1	ENSMUSG00000061923	ODF1
Odf2	ENSMUSG00000026790	ODF2
Odf2l	ENSMUSG00000028256	ODF2L
Odf3	ENSMUSG00000025482	ODF3
Odf3b	ENSMUSG00000047394	ODF3B
Odf3l1	ENSMUSG00000045620	ODF3L1
Odf3l2	ENSMUSG00000035963	ODF3L2
Odr4	ENSMUSG00000006010	ODR4
Ofd1	ENSMUSG00000040586	OFD1
Oga	ENSMUSG00000025220	OGA
Ogdh	ENSMUSG00000020456	OGDH
Ogdhl	ENSMUSG00000021913	OGDHL
Ogfod1	ENSMUSG00000033009	OGFOD1
Ogfod2	ENSMUSG00000023707	OGFOD2
Ogfod3	ENSMUSG00000025169	OGFOD3
Ogfr	ENSMUSG00000049401	OGFR
Ogfrl1	ENSMUSG00000026158	OGFRL1
Ogg1	ENSMUSG00000030271	OGG1
Ogn	ENSMUSG00000021390	OGN
Ogt	ENSMUSG00000034160	OGT
Oip5	ENSMUSG00000072980	OIP5
Oit3	ENSMUSG00000009654	OIT3
Ola1	ENSMUSG00000027108	OLA1
Olah	ENSMUSG00000026645	OLAH
Olfm1	ENSMUSG00000026833	OLFM1
Olfm2	ENSMUSG00000032172	OLFM2
Olfm3	ENSMUSG00000027965	OLFM3
Olfm4	ENSMUSG00000022026	OLFM4
Olfml1	ENSMUSG00000051041	OLFML1
Olfml2a	ENSMUSG00000046618	OLFML2A
Olfml2b	ENSMUSG00000038463	OLFML2B
Olfml3	ENSMUSG00000027848	OLFML3
Olfr10	ENSMUSG00000100923	OR2Y1
Olfr1008	ENSMUSG00000050603	OR8K5
Olfr1013	ENSMUSG00000053287	OR9G1
Olfr1014	ENSMUSG00000059379	OR9G1
Olfr1015	ENSMUSG00000033850	OR9G4
Olfr1016	ENSMUSG00000075209	OR9G1
Olfr1019	ENSMUSG00000075208	OR5AR1
Olfr1020	ENSMUSG00000046975	OR5AP2
Olfr1022	ENSMUSG00000057761	OR5M10
Olfr1022	ENSMUSG00000057761	OR5M1
Olfr1023	ENSMUSG00000050128	OR5M1
Olfr1023	ENSMUSG00000050128	OR5M10
Olfr1028	ENSMUSG00000057207	OR5M11
Olfr1029	ENSMUSG00000059873	OR5M11
Olfr1031	ENSMUSG00000043267	OR5M8
Olfr1032	ENSMUSG00000042796	OR5M3
Olfr1033	ENSMUSG00000045392	OR5M3
Olfr1034	ENSMUSG00000102091	OR5M9
Olfr1036	ENSMUSG00000099820	OR5M9
Olfr1038-ps	ENSMUSG00000050577	OR8U3
Olfr1039	ENSMUSG00000075204	OR5AL1
Olfr1040	ENSMUSG00000075203	OR5AL1
Olfr1042	ENSMUSG00000075202	OR5AL1
Olfr1045	ENSMUSG00000075198	OR8J3
Olfr1045	ENSMUSG00000075198	OR8J1
Olfr1046	ENSMUSG00000075197	OR8K1
Olfr1047	ENSMUSG00000075196	OR8K3
Olfr1049	ENSMUSG00000075194	OR8K5
Olfr1051	ENSMUSG00000075193	OR8K5
Olfr1052	ENSMUSG00000047149	OR5J2
Olfr1053	ENSMUSG00000075192	OR8K5
Olfr1054	ENSMUSG00000075190	OR8K3
Olfr1058	ENSMUSG00000075186	OR8K3
Olfr1061	ENSMUSG00000075185	OR8K3
Olfr1065	ENSMUSG00000111306	OR8K3
Olfr1066	ENSMUSG00000075181	OR8K3
Olfr1076	ENSMUSG00000060742	OR8K3
Olfr1077-ps1	ENSMUSG00000111678	OR8K3
Olfr1079	ENSMUSG00000075179	OR8K3
Olfr1080	ENSMUSG00000110912	OR8K3
Olfr1082	ENSMUSG00000111689	OR8K3
Olfr1084	ENSMUSG00000110804	OR8K3
Olfr1085	ENSMUSG00000075176	OR8K3
Olfr1087	ENSMUSG00000075174	OR8K3
Olfr1089	ENSMUSG00000111711	OR8K3
Olfr109	ENSMUSG00000029184	OR12D3
Olfr1090	ENSMUSG00000075172	OR8K3
Olfr1093	ENSMUSG00000047969	OR5T3
Olfr1093	ENSMUSG00000047969	OR5T1
Olfr1094	ENSMUSG00000044213	OR5T1
Olfr1094	ENSMUSG00000044213	OR5T3
Olfr1095	ENSMUSG00000075171	OR5T2
Olfr1096	ENSMUSG00000086338	OR8H2
Olfr1096	ENSMUSG00000086338	OR8H3
Olfr1096	ENSMUSG00000086338	OR8H1
Olfr1097	ENSMUSG00000075170	OR8H2
Olfr1097	ENSMUSG00000075170	OR8H3
Olfr1097	ENSMUSG00000075170	OR8H1
Olfr1098	ENSMUSG00000075169	OR8H2
Olfr1098	ENSMUSG00000075169	OR8H3
Olfr1098	ENSMUSG00000075169	OR8H1
Olfr1099	ENSMUSG00000075168	OR8H3
Olfr1099	ENSMUSG00000075168	OR8H2
Olfr1099	ENSMUSG00000075168	OR8H1
Olfr11	ENSMUSG00000036658	OR2B6
Olfr110	ENSMUSG00000090894	OR5V1
Olfr1100	ENSMUSG00000070875	OR8H2
Olfr1100	ENSMUSG00000070875	OR8H1
Olfr1100	ENSMUSG00000070875	OR8H3
Olfr1101	ENSMUSG00000075167	OR5T2
Olfr1102	ENSMUSG00000049843	OR5T3
Olfr1102	ENSMUSG00000049843	OR5T1
Olfr1104	ENSMUSG00000075166	OR8I2
Olfr111	ENSMUSG00000090675	OR5V1
Olfr1111	ENSMUSG00000075158	OR5AS1
Olfr1116	ENSMUSG00000070855	OR10AG1
Olfr1117-ps1	ENSMUSG00000089732	OR10AG1
Olfr1118	ENSMUSG00000083706	OR10AG1
Olfr1122	ENSMUSG00000047594	OR10AG1
Olfr1123	ENSMUSG00000043274	OR10AG1
Olfr1132	ENSMUSG00000068818	OR5W2
Olfr1151	ENSMUSG00000047039	OR5W2
Olfr1155	ENSMUSG00000075145	OR5D16
Olfr1157	ENSMUSG00000075143	OR5L2
Olfr1157	ENSMUSG00000075143	OR5L1
Olfr1161	ENSMUSG00000045150	OR5D18
Olfr1162	ENSMUSG00000075139	OR5D14
Olfr1163	ENSMUSG00000075137	OR5D14
Olfr1177-ps	ENSMUSG00000075128	OR5D3P
Olfr1189	ENSMUSG00000068808	OR4C6
Olfr1191-ps1	ENSMUSG00000081948	OR4S2
Olfr1192-ps1	ENSMUSG00000111590	OR4P4
Olfr1193	ENSMUSG00000060827	OR4S2
Olfr1195	ENSMUSG00000075121	OR4C16
Olfr1199	ENSMUSG00000089892	OR4C16
Olfr1201	ENSMUSG00000059023	OR4C11
Olfr1202	ENSMUSG00000064084	OR4C46
Olfr1202	ENSMUSG00000064084	OR4C13
Olfr1204	ENSMUSG00000061798	OR4C13
Olfr1204	ENSMUSG00000061798	OR4C46
Olfr1205	ENSMUSG00000057447	OR4C11
Olfr1206	ENSMUSG00000062757	OR4C11
Olfr1209	ENSMUSG00000075113	OR4C16
Olfr1211	ENSMUSG00000075112	OR4C15
Olfr1212	ENSMUSG00000048226	OR4C15
Olfr1213	ENSMUSG00000075111	OR4C15
Olfr1214	ENSMUSG00000075110	OR4C15
Olfr1215	ENSMUSG00000100016	OR4C15
Olfr1216	ENSMUSG00000075107	OR4C15
Olfr1217	ENSMUSG00000101391	OR4C15
Olfr1218	ENSMUSG00000075105	OR4C15
Olfr1219	ENSMUSG00000075104	OR4C15
Olfr1220	ENSMUSG00000101480	OR4C15
Olfr1221	ENSMUSG00000075102	OR4C15
Olfr1222	ENSMUSG00000075101	OR4C15
Olfr1223	ENSMUSG00000075100	OR4C15
Olfr1224-ps1	ENSMUSG00000075099	OR4C15
