gene_name	gene_id
	ENSG00000205682
	ENSG00000287748
PAIP1	ENSG00000172239
LINC02439	ENSG00000255814
	ENSG00000251284
TMC1	ENSG00000165091
RPL7P43	ENSG00000241045
	ENSG00000178636
	ENSG00000257373
SLC4A8-AS1	ENSG00000271065
	ENSG00000274560
	ENSG00000280426
PMCH	ENSG00000183395
UBA6-AS1	ENSG00000248049
EXOC4	ENSG00000131558
	ENSG00000257470
	ENSG00000280088
	ENSG00000235105
LINC02795	ENSG00000285210
CSRP2	ENSG00000175183
PHKA1P1	ENSG00000232882
CDCA4P2	ENSG00000224466
TMEM131	ENSG00000075568
COL24A1	ENSG00000171502
SLC7A11	ENSG00000151012
	ENSG00000279295
RPS29P19	ENSG00000243353
	ENSG00000244259
LINC02703	ENSG00000257067
	ENSG00000263343
LINC02736	ENSG00000279243
NDUFA3P6	ENSG00000262366
	ENSG00000254890
	ENSG00000260304
	ENSG00000270403
PDE2A-AS1	ENSG00000255808
	ENSG00000260060
PYCARD	ENSG00000103490
CEP126	ENSG00000110318
VASP	ENSG00000125753
	ENSG00000251236
	ENSG00000250338
	ENSG00000258007
	ENSG00000248369
PYCARD-AS1	ENSG00000261359
LINC01259	ENSG00000249667
TRIM72	ENSG00000177238
SEPTIN7P14	ENSG00000245958
PDE1B	ENSG00000123360
	ENSG00000263331
	ENSG00000262983
ZP2	ENSG00000103310
GAPDHP39	ENSG00000239207
	ENSG00000241792
LINC02010	ENSG00000242671
	ENSG00000254626
AADAC	ENSG00000114771
C11orf87	ENSG00000185742
TMEM252	ENSG00000181778
	ENSG00000228487
	ENSG00000254482
	ENSG00000254471
	ENSG00000239600
EBAG9	ENSG00000147654
GARNL3	ENSG00000136895
MS4A2	ENSG00000149534
C2orf49	ENSG00000135974
MTCYBP44	ENSG00000248282
NDUFB4P12	ENSG00000124399
ODAD1	ENSG00000105479
	ENSG00000248847
TMEM150C	ENSG00000249242
NDUFB9P2	ENSG00000236281
PTMAP10	ENSG00000213237
ASZ1	ENSG00000154438
NONOP2	ENSG00000237522
SNRPGP7	ENSG00000242915
	ENSG00000225588
B3GALNT1	ENSG00000169255
RORA	ENSG00000069667
WBP1P2	ENSG00000233205
	ENSG00000270488
	ENSG00000230747
RPL38P2	ENSG00000237077
UPK2	ENSG00000110375
ANAPC1P1	ENSG00000233673
	ENSG00000251523
	ENSG00000279749
PDGFRA	ENSG00000134853
	ENSG00000251680
	ENSG00000286756
	ENSG00000254424
MS4A18	ENSG00000214782
	ENSG00000287006
SNX24	ENSG00000064652
MS4A15	ENSG00000166961
ZNF296	ENSG00000170684
ANKS4B	ENSG00000175311
	ENSG00000283421
CRYM-AS1	ENSG00000189149
RNF149	ENSG00000163162
	ENSG00000275719
LAIR1	ENSG00000167613
	ENSG00000257403
SNX29P1	ENSG00000158482
	ENSG00000276548
NPIPB3	ENSG00000169246
	ENSG00000257526
GAU1	ENSG00000255474
LINC02089	ENSG00000226364
FBXW8	ENSG00000174989
	ENSG00000264895
	ENSG00000264491
	ENSG00000263199
KIF19	ENSG00000196169
RHEB	ENSG00000106615
BHLHE22	ENSG00000180828
	ENSG00000253656
MAL2	ENSG00000147676
	ENSG00000204745
BSND	ENSG00000162399
MIR483	ENSG00000207805
MIR4686	ENSG00000265258
	ENSG00000199550
MIR6744	ENSG00000275669
RNU6-878P	ENSG00000207308
	ENSG00000252778
MIR4299	ENSG00000266645
MIR8070	ENSG00000278529
RN7SKP151	ENSG00000222162
RNA5SP332	ENSG00000212365
RNA5SP331	ENSG00000201856
	ENSG00000200685
	ENSG00000253072
MIR302E	ENSG00000221703
RNU7-49P	ENSG00000251991
RNU6-593P	ENSG00000201586
RN7SL188P	ENSG00000241943
MIR6073	ENSG00000284094
NAGPA	ENSG00000103174
MIR3159	ENSG00000264603
RNA5SP336	ENSG00000201059
RNA5SP337	ENSG00000252816
RNA5SP335	ENSG00000200687
NDUFB9P3	ENSG00000253994
MIR4486	ENSG00000265210
	ENSG00000207407
MIR4694	ENSG00000264309
RNU6-783P	ENSG00000252519
	ENSG00000207252
KCNB2	ENSG00000182674
MIR8087	ENSG00000278483
RNA5SP339	ENSG00000212289
MIR610	ENSG00000207874
RN7SKP90	ENSG00000199883
	ENSG00000200615
	ENSG00000231349
RNA5SP338	ENSG00000222427
BTF3P12	ENSG00000213003
	ENSG00000206808
SNORD14A	ENSG00000272034
	ENSG00000287949
SNORD14B	ENSG00000201403
GPX7	ENSG00000116157
	ENSG00000273677
RN7SL240P	ENSG00000243505
	ENSG00000278822
FAM91A1	ENSG00000176853
	ENSG00000278045
	ENSG00000276530
	ENSG00000273908
	ENSG00000277119
MIR8054	ENSG00000275868
RFESD	ENSG00000175449
	ENSG00000212551
	ENSG00000200485
	ENSG00000251838
RNU6-99P	ENSG00000201591
	ENSG00000252652
MIR3973	ENSG00000263389
RN7SKP287	ENSG00000252355
	ENSG00000206806
SLC30A6P1	ENSG00000232277
RNU6-365P	ENSG00000252922
	ENSG00000201867
RN7SKP158	ENSG00000222385
LINC01851	ENSG00000233605
MIR8068	ENSG00000273912
MIR670	ENSG00000211568
MIR129-2	ENSG00000199077
MIR3160-1	ENSG00000265014
MIR3160-2	ENSG00000283497
MIR6745	ENSG00000275208
MIR5582	ENSG00000263540
	ENSG00000252427
	ENSG00000270677
SNORD67	ENSG00000212135
MIR3161	ENSG00000263693
MIR3162	ENSG00000264559
RN7SKP192	ENSG00000223223
RNU2-23P	ENSG00000222477
MIR4489	ENSG00000265874
MIR6751	ENSG00000284489
GLULP5	ENSG00000257915
	ENSG00000278217
	ENSG00000275948
	ENSG00000278144
SLC44A3	ENSG00000143036
	ENSG00000274072
	ENSG00000278050
	ENSG00000277599
MIR612	ENSG00000283791
MIR4690	ENSG00000266041
RNU6-46P	ENSG00000206587
SOCS2	ENSG00000120833
MIR7113	ENSG00000284293
MIR4691	ENSG00000284435
GCFC2	ENSG00000005436
RN7SL309P	ENSG00000239356
RNU6-1175P	ENSG00000202070
RNU7-23P	ENSG00000239099
MIR6860	ENSG00000283326
MIR3163	ENSG00000266423
RN7SKP297	ENSG00000223202
MIR4696	ENSG00000265902
MIR6753	ENSG00000275022
RNU6-216P	ENSG00000200152
MIR548K	ENSG00000221333
RNA5SP344	ENSG00000223013
RNU6-544P	ENSG00000200146
RNU6-311P	ENSG00000252033
	ENSG00000206816
MIR708	ENSG00000211997
RNU6-672P	ENSG00000206638
RNU7-59P	ENSG00000238880
MIR5579	ENSG00000266570
MIR4300	ENSG00000264110
	ENSG00000276669
RNU6-1135P	ENSG00000223015
	ENSG00000202522
MIR4692	ENSG00000265064
RNU6-16P	ENSG00000207113
	ENSG00000206690
MIR139	ENSG00000272036
MYO1G	ENSG00000136286
RNU7-105P	ENSG00000251919
RN7SL223P	ENSG00000240202
PGRMC2	ENSG00000164040
	ENSG00000283412
LIX1	ENSG00000145721
RN7SL239P	ENSG00000242999
RNU6-560P	ENSG00000200877
MIR548L	ENSG00000221230
RNA5SP347	ENSG00000199315
	ENSG00000207299
MIR3920	ENSG00000263885
RN7SL222P	ENSG00000242165
	ENSG00000199875
SNORD6	ENSG00000202314
	ENSG00000275146
	ENSG00000273885
SNORA25	ENSG00000207112
RN7SKP53	ENSG00000223269
SNORA32	ENSG00000206799
SNORA1	ENSG00000206834
SNORA8	ENSG00000207304
SNORD5	ENSG00000239195
SNORA18	ENSG00000207145
MIR1304	ENSG00000284458
SNORA40	ENSG00000210825
RNU6-952P	ENSG00000212466
RNA5SP535	ENSG00000274097
	ENSG00000280773
	ENSG00000206911
ARHGAP26-IT1	ENSG00000230789
RN7SKP115	ENSG00000200047
	ENSG00000251387
MIR4693	ENSG00000264200
	ENSG00000278640
	ENSG00000249829
MIR4490	ENSG00000266703
	ENSG00000264997
CACNG4	ENSG00000075461
RNA5SP350	ENSG00000200168
	ENSG00000251066
	ENSG00000239153
MIR1261	ENSG00000221586
	ENSG00000250574
RNA5SP349	ENSG00000200613
RN7SKP273	ENSG00000223324
	ENSG00000249335
RNU4-55P	ENSG00000222663
POLR3KP2	ENSG00000265469
RNU2-60P	ENSG00000253099
RNU6-1107P	ENSG00000201687
RNU6-44P	ENSG00000206772
RNU6-277P	ENSG00000252081
	ENSG00000249380
SNCA-AS1	ENSG00000247775
	ENSG00000212397
	ENSG00000279118
MIR34B	ENSG00000207811
MIR34C	ENSG00000207562
RNU7-187P	ENSG00000238998
	ENSG00000222529
	ENSG00000250347
MIR4491	ENSG00000264032
MIR4492	ENSG00000264211
	ENSG00000253865
RNU6-376P	ENSG00000207462
SNF8	ENSG00000159210
RN7SL688P	ENSG00000239726
RNU6-592P	ENSG00000223265
LINC02377	ENSG00000250102
HAVCR2	ENSG00000135077
	ENSG00000201535
	ENSG00000200496
	ENSG00000239079
	ENSG00000229369
	ENSG00000200855
	ENSG00000213590
	ENSG00000247903
RNU6-1157P	ENSG00000207185
	ENSG00000260190
RNU6-256P	ENSG00000252556
CKAP4	ENSG00000136026
MIR4493	ENSG00000265357
	ENSG00000252870
	ENSG00000261668
RNU4-23P	ENSG00000199709
FBXW5	ENSG00000159069
RNU6-321P	ENSG00000222844
MIR8052	ENSG00000274999
OPRPN	ENSG00000171199
RN7SL167P	ENSG00000242673
RNU6-1156P	ENSG00000222297
RNA5SP352	ENSG00000200278
RNU2-35P	ENSG00000252255
MIR125B1	ENSG00000207971
MIRLET7A2	ENSG00000198975
MIR100	ENSG00000207994
RNU4ATAC10P	ENSG00000252776
RNU4ATAC5P	ENSG00000253035
MIR6716	ENSG00000284246
MIR4697	ENSG00000284020
	ENSG00000283489
RN7SL778P	ENSG00000272412
GALNT4	ENSG00000257594
SNORD14E	ENSG00000200879
SNORD14D	ENSG00000207118
SNORD14C	ENSG00000202252
RN7SKP121	ENSG00000222774
RPL35AP28	ENSG00000242041
MIR6090	ENSG00000276176
MIR4301	ENSG00000265140
RNU6-1123P	ENSG00000199217
LINC00485	ENSG00000258169
RN7SKP279	ENSG00000223315
MIR326	ENSG00000199090
TMCC1P1	ENSG00000253318
	ENSG00000258216
	ENSG00000254044
	ENSG00000283674
	ENSG00000261554
LINC02349	ENSG00000259284
	ENSG00000279481
WDFY3-AS1	ENSG00000251260
RPS3	ENSG00000149273
TMEM248P1	ENSG00000249555
	ENSG00000259551
EEA1	ENSG00000102189
RASSF6	ENSG00000169435
SRP14	ENSG00000140319
C8G	ENSG00000176919
	ENSG00000253196
	ENSG00000239344
C1GALT1P3	ENSG00000253544
	ENSG00000272239
	ENSG00000249607
ASS1P10	ENSG00000215325
SLA	ENSG00000155926
	ENSG00000249363
	ENSG00000279979
	ENSG00000223652
	ENSG00000260882
SLCO4C1	ENSG00000173930
EEF2KMT	ENSG00000118894
LCN12	ENSG00000184925
	ENSG00000259394
	ENSG00000287813
	ENSG00000260036
DPP8	ENSG00000074603
	ENSG00000251135
NPY6R	ENSG00000226306
LINC01837	ENSG00000267489
	ENSG00000244061
	ENSG00000251293
ST8SIA4	ENSG00000113532
LINC02692	ENSG00000198454
	ENSG00000271101
APOH	ENSG00000091583
PTGDS	ENSG00000107317
	ENSG00000249774
	ENSG00000288008
AKR1D1	ENSG00000122787
	ENSG00000250402
VDAC1	ENSG00000213585
	ENSG00000249416
	ENSG00000250241
RASGRP4	ENSG00000171777
	ENSG00000264196
LINC01497	ENSG00000237560
HEATR6-DT	ENSG00000267416
	ENSG00000284341
	ENSG00000236319
	ENSG00000250976
LCNL1	ENSG00000214402
SDK2	ENSG00000069188
	ENSG00000258131
	ENSG00000261600
	ENSG00000260641
	ENSG00000225156
	ENSG00000280059
RIC8B	ENSG00000111785
PAXX	ENSG00000148362
	ENSG00000229013
PGBD4P4	ENSG00000248877
	ENSG00000267070
	ENSG00000249531
	ENSG00000285567
	ENSG00000249837
TPI1P4	ENSG00000225455
ATP6V1C2	ENSG00000143882
ENPP7P14	ENSG00000273963
	ENSG00000260431
KRT18P54	ENSG00000250834
LINC02164	ENSG00000261811
	ENSG00000232327
	ENSG00000260817
PCDHB15	ENSG00000113248
CEP135	ENSG00000174799
RPS3AP48	ENSG00000242278
SNRPCP20	ENSG00000267182
NPM1P3	ENSG00000261007
LINC01570	ENSG00000260338
	ENSG00000240973
TMED7	ENSG00000134970
ING3	ENSG00000071243
MIR8065	ENSG00000273648
	ENSG00000270440
	ENSG00000280000
	ENSG00000257180
	ENSG00000279983
	ENSG00000286635
TAF11L6	ENSG00000284042
	ENSG00000260835
CLIC3	ENSG00000169583
	ENSG00000278975
IL13	ENSG00000169194
	ENSG00000259963
RNU7-99P	ENSG00000252080
RNU6-457P	ENSG00000200869
RNU6-328P	ENSG00000212189
	ENSG00000240419
	ENSG00000287340
	ENSG00000283584
	ENSG00000261198
IQSEC2	ENSG00000124313
	ENSG00000252138
MT4	ENSG00000102891
ACTG1P21	ENSG00000232672
LINC01362	ENSG00000230817
MT2A	ENSG00000125148
NSRP1P1	ENSG00000235613
ABCA2	ENSG00000107331
	ENSG00000237478
PKN2	ENSG00000065243
PTPRK-AS1	ENSG00000227945
LDHAL6FP	ENSG00000217783
	ENSG00000286215
	ENSG00000260823
MT1L	ENSG00000260549
MINAR2	ENSG00000186367
RPS14P8	ENSG00000239528
	ENSG00000251648
MT1E	ENSG00000169715
	ENSG00000251454
PCDHB2	ENSG00000112852
FABP2	ENSG00000145384
	ENSG00000258411
RPS28P1	ENSG00000270912
	ENSG00000202182
MIR548H1	ENSG00000221537
	ENSG00000214770
	ENSG00000284664
	ENSG00000271511
LINC00523	ENSG00000196273
	ENSG00000241651
RPS12P10	ENSG00000225147
	ENSG00000249803
H2AZ1-DT	ENSG00000245322
CDC42EP4	ENSG00000179604
RAET1M	ENSG00000216444
MT1M	ENSG00000205364
	ENSG00000229600
LINC01798	ENSG00000232046
RAMACL	ENSG00000235272
	ENSG00000229722
	ENSG00000250213
	ENSG00000286503
	ENSG00000258717
ZC3H12D	ENSG00000178199
	ENSG00000279130
	ENSG00000272772
RPL7L1P4	ENSG00000249582
EMCN	ENSG00000164035
DLK1	ENSG00000185559
ERAP2	ENSG00000164308
MRPS21P9	ENSG00000262759
MT1JP	ENSG00000255986
	ENSG00000266106
	ENSG00000277840
	ENSG00000271177
LINC01483	ENSG00000227517
	ENSG00000258206
	ENSG00000286002
CAPZBP1	ENSG00000231723
	ENSG00000255686
HNRNPA3P10	ENSG00000257851
RPL21P36	ENSG00000233752
	ENSG00000257359
MT1A	ENSG00000205362
	ENSG00000229839
	ENSG00000218499
	ENSG00000257489
	ENSG00000255330
	ENSG00000263574
SNORD15A	ENSG00000206941
SNORD15B	ENSG00000207445
MT1DP	ENSG00000205361
	ENSG00000287025
LINC01808	ENSG00000237992
	ENSG00000257543
	ENSG00000240571
CAPS2-AS1	ENSG00000254451
MT1CP	ENSG00000205360
GDPD5	ENSG00000158555
	ENSG00000241449
	ENSG00000288006
LINC01799	ENSG00000230525
	ENSG00000259923
	ENSG00000285931
CYCSP30	ENSG00000257648
	ENSG00000263893
	ENSG00000279939
MT1B	ENSG00000169688
HELLPAR	ENSG00000281344
	ENSG00000237176
	ENSG00000258881
DNAI2	ENSG00000171595
CRY1	ENSG00000008405
WDR4P2	ENSG00000229462
DNAH6	ENSG00000115423
MT1F	ENSG00000198417
UFL1-AS1	ENSG00000233797
SMKR1	ENSG00000240204
FRK	ENSG00000111816
TRBVB	ENSG00000241911
	ENSG00000233363
	ENSG00000235429
DAB1-AS1	ENSG00000226759
TRBV5-3	ENSG00000211715
MT1IP	ENSG00000275691
ZP3P2	ENSG00000226066
SLC26A4	ENSG00000091137
MT1X	ENSG00000187193
	ENSG00000253427
	ENSG00000286299
RPS26P35	ENSG00000242206
	ENSG00000219867
	ENSG00000287820
	ENSG00000287736
PREX2	ENSG00000046889
	ENSG00000279810
VIP	ENSG00000146469
	ENSG00000259827
MTCO1P21	ENSG00000226960
	ENSG00000233877
MEG3	ENSG00000214548
DPPA2P4	ENSG00000261429
	ENSG00000284637
NUP93-DT	ENSG00000261302
	ENSG00000234080
	ENSG00000237899
	ENSG00000238081
	ENSG00000234784
CRYM	ENSG00000103316
GBP1P1	ENSG00000225492
	ENSG00000223905
LINC01364	ENSG00000227290
	ENSG00000229486
E2F7	ENSG00000165891
	ENSG00000227304
RPSAP65	ENSG00000223683
	ENSG00000249970
	ENSG00000230205
ABCB7	ENSG00000131269
	ENSG00000282898
	ENSG00000250655
EEF1DP5	ENSG00000213130
	ENSG00000248491
TMED5	ENSG00000117500
MTND3P20	ENSG00000220733
RARS2	ENSG00000146282
LINC00498	ENSG00000248397
	ENSG00000241411
SLC10A4	ENSG00000145248
	ENSG00000264272
	ENSG00000267471
SLC7A11-AS1	ENSG00000250033
	ENSG00000265927
OSTM1	ENSG00000081087
GPR142	ENSG00000257008
	ENSG00000249735
	ENSG00000204990
	ENSG00000287416
XRCC2	ENSG00000196584
	ENSG00000272777
	ENSG00000285409
	ENSG00000287021
CLCA4	ENSG00000016602
GABRG1	ENSG00000163285
	ENSG00000261882
	ENSG00000288162
GABRR2	ENSG00000111886
PRKAG2	ENSG00000106617
	ENSG00000214980
ABCA8	ENSG00000141338
IGSF6	ENSG00000140749
	ENSG00000249806
PABPC4L	ENSG00000254535
	ENSG00000250144
	ENSG00000214559
LINC02432	ENSG00000248810
	ENSG00000262651
HMGB1P13	ENSG00000220557
RNU6-1005P	ENSG00000207248
RPSAP40	ENSG00000231368
RNU6-196P	ENSG00000207042
COX6A1P3	ENSG00000216710
	ENSG00000260306
PANDAR	ENSG00000281450
	ENSG00000276721
SMG1P4	ENSG00000185710
DLL1	ENSG00000198719
SLFNL1	ENSG00000171790
LINC02480	ENSG00000251040
RILPL1	ENSG00000188026
	ENSG00000249741
LAPTM4A	ENSG00000068697
SLC10A6	ENSG00000145283
	ENSG00000231143
KLHL32	ENSG00000186231
MIR4422HG	ENSG00000231090
GYPE	ENSG00000197465
ABCD3	ENSG00000117528
RPL35AP16	ENSG00000239602
	ENSG00000287467
	ENSG00000253111
CSPG4P12	ENSG00000259295
	ENSG00000258294
SNX2	ENSG00000205302
	ENSG00000254065
	ENSG00000255321
	ENSG00000257408
	ENSG00000254037
	ENSG00000227514
	ENSG00000253432
	ENSG00000253720
	ENSG00000274460
	ENSG00000275016
	ENSG00000256442
BAALC-AS1	ENSG00000247081
UQCRC2	ENSG00000140740
	ENSG00000259848
HSPE1P4	ENSG00000258153
LINC02418	ENSG00000214039
ASB9P1	ENSG00000258527
BIN2P1	ENSG00000234568
RAD51AP2	ENSG00000214842
	ENSG00000259370
	ENSG00000248749
	ENSG00000251049
	ENSG00000257207
TMTC3	ENSG00000139324
INTU	ENSG00000164066
	ENSG00000287108
	ENSG00000259941
HMGB1P51	ENSG00000270986
LRATD2	ENSG00000168672
	ENSG00000274215
	ENSG00000275965
C9orf139	ENSG00000180539
ARNT2	ENSG00000172379
ZYXP1	ENSG00000274572
	ENSG00000286034
FUT7	ENSG00000180549
COLEC10	ENSG00000184374
	ENSG00000279073
	ENSG00000227753
NPDC1	ENSG00000107281
	ENSG00000287230
CDK5P1	ENSG00000235165
	ENSG00000286937
MYC	ENSG00000136997
REV3L-IT1	ENSG00000229276
	ENSG00000254460
	ENSG00000276413
	ENSG00000255326
	ENSG00000286553
	ENSG00000217648
	ENSG00000255434
	ENSG00000235815
	ENSG00000254630
	ENSG00000255280
	ENSG00000244429
EEF1GP4	ENSG00000240138
MOGAT2	ENSG00000166391
ENTPD2	ENSG00000054179
NCK1	ENSG00000158092
	ENSG00000251286
CARS1P2	ENSG00000253756
MROH7-TTC4	ENSG00000271723
	ENSG00000250193
	ENSG00000259820
	ENSG00000248924
MICAL1	ENSG00000135596
	ENSG00000250075
TBC1D31	ENSG00000156787
CRYZP2	ENSG00000250293
	ENSG00000248795
	ENSG00000249727
	ENSG00000248533
	ENSG00000249072
	ENSG00000249738
	ENSG00000261166
RN7SL786P	ENSG00000263993
	ENSG00000246541
	ENSG00000247867
OR5BJ1P	ENSG00000257792
LINC01256	ENSG00000251398
DGAT2	ENSG00000062282
PIWIL1	ENSG00000125207
	ENSG00000251199
LINC02039	ENSG00000248107
	ENSG00000236394
	ENSG00000247877
	ENSG00000229257
SAPCD2	ENSG00000186193
NME5	ENSG00000112981
BCHE	ENSG00000114200
CCDC88A	ENSG00000115355
RPL17P19	ENSG00000241261
	ENSG00000231864
	ENSG00000248335
UAP1L1	ENSG00000197355
ADH1A	ENSG00000187758
ZMYND12	ENSG00000066185
	ENSG00000249159
	ENSG00000250672
MTND6P4	ENSG00000249119
	ENSG00000248600
	ENSG00000248529
AARS1P1	ENSG00000249038
SELENOTP2	ENSG00000271585
	ENSG00000273077
SNRPCP2	ENSG00000251235
OR5M14P	ENSG00000249081
	ENSG00000250791
ALG14	ENSG00000172339
NR2F1-AS1	ENSG00000237187
MAN1B1-DT	ENSG00000268996
	ENSG00000251691
AADACL2	ENSG00000197953
	ENSG00000199411
	ENSG00000248571
	ENSG00000250698
DPP7	ENSG00000176978
	ENSG00000273156
ZZZ3	ENSG00000036549
C4orf33	ENSG00000151470
EID1	ENSG00000255302
	ENSG00000239408
GOLGA8R	ENSG00000186399
	ENSG00000260395
IL12A-AS1	ENSG00000244040
	ENSG00000275445
RRN3P1	ENSG00000248124
	ENSG00000254826
	ENSG00000254814
UVRAG-DT	ENSG00000255507
TPRKBP2	ENSG00000260452
	ENSG00000200652
RNY1P10	ENSG00000200138
GAPDHP35	ENSG00000250982
	ENSG00000283662
SBK1	ENSG00000188322
	ENSG00000248932
	ENSG00000200256
	ENSG00000199362
LINC02351	ENSG00000277987
	ENSG00000273512
	ENSG00000259244
PWAR5	ENSG00000279192
CRTC3-AS1	ENSG00000259736
SERPINH1	ENSG00000149257
CDAN1	ENSG00000140326
	ENSG00000246465
	ENSG00000271204
ALDH7A1P3	ENSG00000243853
COX5BP3	ENSG00000235967
NPIPB6	ENSG00000198156
SLC26A4-AS1	ENSG00000233705
COX5BP1	ENSG00000248448
	ENSG00000286761
	ENSG00000279016
	ENSG00000249522
UMLILO	ENSG00000228277
GRIN1	ENSG00000176884
	ENSG00000270512
IQCJ-SCHIP1-AS1	ENSG00000241211
	ENSG00000250100
ETF1P2	ENSG00000240132
	ENSG00000239922
	ENSG00000271623
WEE2-AS1	ENSG00000228775
MIR6862-1	ENSG00000275429
CDC37P2	ENSG00000261089
	ENSG00000275654
	ENSG00000270118
	ENSG00000261832
RARRES1	ENSG00000118849
ALB	ENSG00000163631
	ENSG00000287724
	ENSG00000229567
YIPF1	ENSG00000058799
MTCO3P38	ENSG00000242456
	ENSG00000288585
ARHGEF26	ENSG00000114790
NPIPB7	ENSG00000233232
	ENSG00000279134
	ENSG00000286434
	ENSG00000274315
LINC02394	ENSG00000258332
	ENSG00000253284
LINC02258	ENSG00000257912
CPNE8-AS1	ENSG00000257718
	ENSG00000257568
APOBR	ENSG00000184730
WDR86-AS1	ENSG00000243836
WSCD2	ENSG00000075035
	ENSG00000285897
CACNG1	ENSG00000108878
IL27	ENSG00000197272
TAS2R5	ENSG00000127366
SLC9A3R1	ENSG00000109062
CFTR-AS1	ENSG00000232661
TRBV6-1	ENSG00000211706
	ENSG00000233235
	ENSG00000225191
	ENSG00000287870
TRBV2	ENSG00000226660
	ENSG00000235563
RPS3AP27	ENSG00000226205
HNRNPCP9	ENSG00000232048
	ENSG00000229858
KATNBL1P2	ENSG00000232857
	ENSG00000271495
	ENSG00000284846
	ENSG00000275441
	ENSG00000273637
	ENSG00000286461
SGF29	ENSG00000176476
WNT16	ENSG00000002745
NFYC-AS1	ENSG00000272145
	ENSG00000235251
LDLRAD1	ENSG00000203985
RN7SL712P	ENSG00000266828
AKR1B1P8	ENSG00000231371
API5P1	ENSG00000234558
AGTR2	ENSG00000180772
ZDHHC9	ENSG00000188706
	ENSG00000227743
	ENSG00000236928
	ENSG00000224375
	ENSG00000214035
ATP5PBP3	ENSG00000214003
	ENSG00000241456
PSMD12	ENSG00000197170
MEX3B	ENSG00000183496
ZNF862	ENSG00000106479
	ENSG00000269177
AKR1B1P7	ENSG00000266899
	ENSG00000275862
GPR4	ENSG00000177464
	ENSG00000242036
	ENSG00000242795
ADAMTSL3	ENSG00000156218
SLC9A9-AS2	ENSG00000244493
NPM1P28	ENSG00000240804
BRD7P2	ENSG00000184100
CD37	ENSG00000104894
	ENSG00000240695
	ENSG00000244468
	ENSG00000218631
	ENSG00000278665
SPSB4	ENSG00000175093
	ENSG00000278725
	ENSG00000285020
	ENSG00000261419
CDC37P1	ENSG00000259982
	ENSG00000228838
MIR6862-2	ENSG00000278340
	ENSG00000270424
MS4A7	ENSG00000166927
PTN	ENSG00000105894
	ENSG00000278528
RPS6P4	ENSG00000244571
	ENSG00000251417
	ENSG00000272609
	ENSG00000283761
	ENSG00000240634
TM4SF1	ENSG00000169908
	ENSG00000260796
	ENSG00000275807
	ENSG00000260570
TUFM	ENSG00000178952
HCFC2	ENSG00000111727
TRBV28	ENSG00000211753
MAP3K4	ENSG00000085511
	ENSG00000284716
TMEM229A	ENSG00000234224
GJB4	ENSG00000189433
	ENSG00000225795
	ENSG00000230759
	ENSG00000231866
SRPK2	ENSG00000135250
TMEM125	ENSG00000179178
TMEM183B	ENSG00000224831
	ENSG00000271778
KRT8P36	ENSG00000240668
	ENSG00000287826
	ENSG00000244545
PRNCR1	ENSG00000282961
	ENSG00000244249
WASHC5-AS1	ENSG00000253167
	ENSG00000286714
KMT5AP3	ENSG00000242583
ZFPM2	ENSG00000169946
	ENSG00000241220
	ENSG00000248374
	ENSG00000229687
DMRTA2	ENSG00000142700
	ENSG00000286994
	ENSG00000287155
	ENSG00000240095
	ENSG00000269984
LINC02046	ENSG00000242440
	ENSG00000235189
LINC00511	ENSG00000227036
SALL4P2	ENSG00000238040
MIR4721	ENSG00000283845
MS4A14	ENSG00000166928
	ENSG00000261766
UTP14A	ENSG00000156697
ATP2A1-AS1	ENSG00000260442
	ENSG00000285525
	ENSG00000252461
	ENSG00000236098
	ENSG00000233514
HIVEP3	ENSG00000127124
EGFEM1P	ENSG00000206120
RABEP2	ENSG00000177548
	ENSG00000239397
LINC02440	ENSG00000255618
MRPS6P4	ENSG00000257820
SLC5A8	ENSG00000256870
	ENSG00000235055
	ENSG00000266993
MIR2392	ENSG00000266461
	ENSG00000275161
	ENSG00000274884
	ENSG00000276919
	ENSG00000258663
CLCA3P	ENSG00000153923
	ENSG00000258399
MIR770	ENSG00000211574
MIR493	ENSG00000207989
MIR337	ENSG00000199151
MIR665	ENSG00000283159
MIR431	ENSG00000208001
MIR433	ENSG00000207569
MIR127	ENSG00000207608
MIR432	ENSG00000272458
MIR136	ENSG00000207942
ZHX1	ENSG00000165156
MEG8	ENSG00000225746
	ENSG00000249417
	ENSG00000186076
	ENSG00000249290
CFAP54	ENSG00000188596
	ENSG00000213488
ALG1L2	ENSG00000251287
	ENSG00000275871
	ENSG00000254246
PCDHB10	ENSG00000120324
BASP1-AS1	ENSG00000215196
ZHX1-C8orf76	ENSG00000259305
	ENSG00000279311
KLF7P1	ENSG00000240704
TMEM14EP	ENSG00000221962
HNRNPMP2	ENSG00000269576
	ENSG00000239227
GEMIN7-AS1	ENSG00000267348
	ENSG00000241929
	ENSG00000254178
STK32A	ENSG00000169302
RPSAP74	ENSG00000253621
	ENSG00000287916
LINC02237	ENSG00000253434
IZUMO2	ENSG00000161652
	ENSG00000241912
	ENSG00000241168
MS4A5	ENSG00000166930
SH3GLB1	ENSG00000097033
TMEM212-AS1	ENSG00000234717
MAL2-AS1	ENSG00000253972
SLC9A9	ENSG00000181804
ELF4	ENSG00000102034
	ENSG00000287657
LINC01608	ENSG00000253877
	ENSG00000259661
HDC	ENSG00000140287
	ENSG00000176984
CD19	ENSG00000177455
SLC7A10	ENSG00000130876
